Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_48_265,VGND,li1,127.6500,141.4400,0.000269
FILLER_48_253,VGND,li1,124.6600,141.4400,0.000269
FILLER_48_249,VGND,li1,120.7500,141.4400,0.000269
FILLER_48_241,VGND,li1,118.2200,141.4400,0.000269
FILLER_48_229,VGND,li1,113.6200,141.4400,0.000269
FILLER_48_217,VGND,li1,108.1000,141.4400,0.000269
FILLER_48_205,VGND,li1,102.5800,141.4400,0.000269
FILLER_48_174,VGND,li1,86.0200,141.4400,0.000264
FILLER_48_141,VGND,li1,70.8400,141.4400,0.000244
FILLER_48_109,VGND,li1,57.0400,141.4400,0.000215
FILLER_48_81,VGND,li1,43.4700,141.4400,0.000169
FILLER_48_27,VGND,li1,18.1700,141.4400,0.000092
FILLER_48_15,VGND,li1,15.1800,141.4400,0.000094
FILLER_48_3,VGND,li1,9.6600,141.4400,0.000095
FILLER_47_310,VGND,li1,148.3500,141.4400,0.000269
FILLER_47_302,VGND,li1,146.2800,141.4400,0.000269
FILLER_47_290,VGND,li1,141.6800,141.4400,0.000269
FILLER_47_267,VGND,li1,128.5700,141.4400,0.000269
FILLER_47_261,VGND,li1,126.9600,141.4400,0.000269
FILLER_47_249,VGND,li1,122.8200,141.4400,0.000269
FILLER_47_237,VGND,li1,117.3000,141.4400,0.000269
FILLER_47_225,VGND,li1,111.7800,141.4400,0.000269
FILLER_47_223,VGND,li1,108.3300,141.4400,0.000269
FILLER_47_219,VGND,li1,107.1800,141.4400,0.000269
FILLER_47_207,VGND,li1,103.5000,141.4400,0.000269
FILLER_47_177,VGND,li1,87.6300,141.4400,0.000264
FILLER_47_169,VGND,li1,85.1000,141.4400,0.000262
FILLER_47_167,VGND,li1,82.5700,141.4400,0.000260
FILLER_47_163,VGND,li1,80.7300,141.4400,0.000258
FILLER_47_159,VGND,li1,79.5800,141.4400,0.000258
FILLER_47_147,VGND,li1,73.3700,141.4400,0.000250
FILLER_47_140,VGND,li1,70.1500,141.4400,0.000244
FILLER_47_135,VGND,li1,68.0800,141.4400,0.000240
FILLER_47_129,VGND,li1,65.5500,141.4400,0.000235
FILLER_47_121,VGND,li1,61.4100,141.4400,0.000226
FILLER_47_113,VGND,li1,59.3400,141.4400,0.000221
FILLER_47_111,VGND,li1,56.8100,141.4400,0.000215
FILLER_47_107,VGND,li1,55.6600,141.4400,0.000208
FILLER_47_39,VGND,li1,23.6900,141.4400,0.000082
FILLER_47_15,VGND,li1,12.8800,141.4400,0.000095
FILLER_47_7,VGND,li1,10.5800,141.4400,0.000095
FILLER_46_309,VGND,li1,148.1200,136.0000,0.000293
FILLER_46_301,VGND,li1,144.6700,136.0000,0.000293
FILLER_46_293,VGND,li1,142.1400,136.0000,0.000293
FILLER_46_261,VGND,li1,126.2700,136.0000,0.000293
FILLER_46_253,VGND,li1,123.7400,136.0000,0.000293
FILLER_46_251,VGND,li1,121.2100,136.0000,0.000293
FILLER_46_245,VGND,li1,119.6000,136.0000,0.000293
FILLER_46_234,VGND,li1,113.8500,136.0000,0.000292
FILLER_46_222,VGND,li1,110.4000,136.0000,0.000291
FILLER_46_205,VGND,li1,100.0500,136.0000,0.000281
FILLER_46_193,VGND,li1,94.9900,136.0000,0.000272
FILLER_46_177,VGND,li1,87.1700,136.0000,0.000252
FILLER_46_165,VGND,li1,84.1800,136.0000,0.000245
FILLER_46_153,VGND,li1,78.6600,136.0000,0.000235
FILLER_46_141,VGND,li1,73.1400,136.0000,0.000221
FILLER_46_139,VGND,li1,69.6900,136.0000,0.000214
FILLER_46_133,VGND,li1,68.0800,136.0000,0.000207
FILLER_46_121,VGND,li1,63.9400,136.0000,0.000199
FILLER_46_102,VGND,li1,52.9000,136.0000,0.000168
FILLER_46_73,VGND,li1,39.5600,136.0000,0.000124
FILLER_46_24,VGND,li1,17.4800,136.0000,0.000066
FILLER_46_12,VGND,li1,13.8000,136.0000,0.000067
FILLER_45_305,VGND,li1,147.2000,136.0000,0.000293
FILLER_45_293,VGND,li1,143.0600,136.0000,0.000293
FILLER_45_281,VGND,li1,137.5400,136.0000,0.000293
FILLER_45_272,VGND,li1,132.4800,136.0000,0.000293
FILLER_45_260,VGND,li1,127.8800,136.0000,0.000293
FILLER_45_225,VGND,li1,109.9400,136.0000,0.000290
FILLER_45_223,VGND,li1,108.3300,136.0000,0.000290
FILLER_45_215,VGND,li1,106.2600,136.0000,0.000290
FILLER_45_202,VGND,li1,99.3600,136.0000,0.000281
FILLER_45_196,VGND,li1,95.9100,136.0000,0.000272
FILLER_45_185,VGND,li1,90.8500,136.0000,0.000259
FILLER_45_181,VGND,li1,89.7000,136.0000,0.000259
FILLER_45_169,VGND,li1,86.0200,136.0000,0.000252
FILLER_45_156,VGND,li1,80.0400,136.0000,0.000235
FILLER_45_140,VGND,li1,72.6800,136.0000,0.000221
FILLER_45_128,VGND,li1,67.1600,136.0000,0.000207
FILLER_45_111,VGND,li1,56.8100,136.0000,0.000180
FILLER_45_103,VGND,li1,54.7400,136.0000,0.000174
FILLER_45_91,VGND,li1,50.1400,136.0000,0.000155
FILLER_45_73,VGND,li1,40.9400,136.0000,0.000124
FILLER_45_57,VGND,li1,31.9700,136.0000,0.000093
FILLER_45_26,VGND,li1,18.1700,136.0000,0.000066
FILLER_45_18,VGND,li1,15.6400,136.0000,0.000067
FILLER_45_6,VGND,li1,11.0400,136.0000,0.000068
FILLER_44_309,VGND,li1,148.1200,130.5600,0.000473
FILLER_44_299,VGND,li1,143.2900,130.5600,0.000472
FILLER_44_295,VGND,li1,142.1400,130.5600,0.000472
FILLER_44_230,VGND,li1,111.5500,130.5600,0.000441
FILLER_44_218,VGND,li1,108.5600,130.5600,0.000435
FILLER_44_197,VGND,li1,97.9800,130.5600,0.000414
FILLER_44_194,VGND,li1,95.2200,130.5600,0.000405
FILLER_44_176,VGND,li1,88.3200,130.5600,0.000387
FILLER_44_164,VGND,li1,83.7200,130.5600,0.000375
FILLER_44_153,VGND,li1,76.1300,130.5600,0.000354
