Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_41_125,VGND,li1,65.7800,125.1200,0.000693
FILLER_41_113,VGND,li1,60.2600,125.1200,0.000628
FILLER_41_111,VGND,li1,56.8100,125.1200,0.000588
FILLER_41_99,VGND,li1,53.8200,125.1200,0.000553
FILLER_41_93,VGND,li1,48.7600,125.1200,0.000476
FILLER_41_81,VGND,li1,45.5400,125.1200,0.000449
FILLER_41_69,VGND,li1,40.0200,125.1200,0.000377
FILLER_41_57,VGND,li1,34.5000,125.1200,0.000291
FILLER_41_54,VGND,li1,30.8200,125.1200,0.000254
FILLER_41_46,VGND,li1,28.5200,125.1200,0.000219
FILLER_41_34,VGND,li1,23.9200,125.1200,0.000157
FILLER_41_22,VGND,li1,18.4000,125.1200,0.000166
FILLER_41_10,VGND,li1,11.0400,125.1200,0.000178
FILLER_40_309,VGND,li1,148.1200,119.6800,0.001095
FILLER_40_295,VGND,li1,141.4500,119.6800,0.001091
FILLER_40_291,VGND,li1,140.3000,119.6800,0.001091
FILLER_40_279,VGND,li1,136.6200,119.6800,0.001085
FILLER_40_253,VGND,li1,122.3600,119.6800,0.001064
FILLER_40_245,VGND,li1,119.1400,119.6800,0.001059
FILLER_40_233,VGND,li1,113.3900,119.6800,0.001050
FILLER_40_213,VGND,li1,103.7300,119.6800,0.001026
FILLER_40_207,VGND,li1,102.1200,119.6800,0.001026
FILLER_40_200,VGND,li1,97.7500,119.6800,0.001011
FILLER_40_192,VGND,li1,94.7600,119.6800,0.001005
FILLER_40_159,VGND,li1,78.8900,119.6800,0.000947
FILLER_40_153,VGND,li1,77.2800,119.6800,0.000947
FILLER_40_141,VGND,li1,73.1400,119.6800,0.000927
FILLER_40_99,VGND,li1,51.2900,119.6800,0.000626
FILLER_40_82,VGND,li1,43.7000,119.6800,0.000507
FILLER_40_76,VGND,li1,40.7100,119.6800,0.000470
FILLER_40_69,VGND,li1,37.9500,119.6800,0.000428
FILLER_40_58,VGND,li1,32.8900,119.6800,0.000341
FILLER_40_50,VGND,li1,30.3600,119.6800,0.000293
FILLER_40_46,VGND,li1,26.9100,119.6800,0.000235
FILLER_40_42,VGND,li1,25.7600,119.6800,0.000203
FILLER_40_27,VGND,li1,18.1700,119.6800,0.000216
FILLER_40_23,VGND,li1,17.0200,119.6800,0.000216
FILLER_40_11,VGND,li1,13.3400,119.6800,0.000222
FILLER_39_281,VGND,li1,135.2400,119.6800,0.001085
FILLER_39_232,VGND,li1,112.4700,119.6800,0.001050
FILLER_39_223,VGND,li1,108.3300,119.6800,0.001042
FILLER_39_209,VGND,li1,102.5800,119.6800,0.001026
FILLER_39_195,VGND,li1,96.1400,119.6800,0.001005
FILLER_39_183,VGND,li1,92.4600,119.6800,0.000998
FILLER_39_178,VGND,li1,87.8600,119.6800,0.000981
FILLER_39_172,VGND,li1,84.8700,119.6800,0.000974
FILLER_39_150,VGND,li1,74.9800,119.6800,0.000936
FILLER_39_117,VGND,li1,60.2600,119.6800,0.000763
FILLER_39_111,VGND,li1,56.8100,119.6800,0.000731
FILLER_39_91,VGND,li1,48.3000,119.6800,0.000597
FILLER_39_85,VGND,li1,45.3100,119.6800,0.000548
FILLER_39_80,VGND,li1,42.7800,119.6800,0.000507
FILLER_39_72,VGND,li1,40.4800,119.6800,0.000470
FILLER_39_57,VGND,li1,33.5800,119.6800,0.000341
FILLER_39_38,VGND,li1,24.3800,119.6800,0.000207
FILLER_39_19,VGND,li1,15.1800,119.6800,0.000219
FILLER_38_309,VGND,li1,148.1200,114.2400,0.001033
FILLER_38_296,VGND,li1,141.9100,114.2400,0.001032
FILLER_38_292,VGND,li1,140.7600,114.2400,0.001032
FILLER_38_285,VGND,li1,137.5400,114.2400,0.001032
FILLER_38_275,VGND,li1,132.2500,114.2400,0.001030
FILLER_38_263,VGND,li1,129.2600,114.2400,0.001030
FILLER_38_251,VGND,li1,121.2100,114.2400,0.001025
FILLER_38_239,VGND,li1,118.2200,114.2400,0.001022
FILLER_38_230,VGND,li1,111.5500,114.2400,0.001010
FILLER_38_221,VGND,li1,107.6400,114.2400,0.001002
FILLER_38_209,VGND,li1,104.4200,114.2400,0.000996
FILLER_38_197,VGND,li1,98.9000,114.2400,0.000982
FILLER_38_194,VGND,li1,95.2200,114.2400,0.000974
FILLER_38_182,VGND,li1,92.0000,114.2400,0.000966
FILLER_38_166,VGND,li1,83.7200,114.2400,0.000929
FILLER_38_154,VGND,li1,79.1200,114.2400,0.000904
FILLER_38_141,VGND,li1,70.6100,114.2400,0.000864
FILLER_38_137,VGND,li1,69.2300,114.2400,0.000853
FILLER_38_128,VGND,li1,64.8600,114.2400,0.000819
FILLER_38_120,VGND,li1,62.5600,114.2400,0.000792
FILLER_38_105,VGND,li1,55.6600,114.2400,0.000743
FILLER_38_97,VGND,li1,50.3700,114.2400,0.000692
FILLER_38_85,VGND,li1,47.3800,114.2400,0.000663
FILLER_38_80,VGND,li1,43.2400,114.2400,0.000557
FILLER_38_68,VGND,li1,39.5600,114.2400,0.000496
FILLER_38_58,VGND,li1,32.8900,114.2400,0.000386
FILLER_38_45,VGND,li1,26.6800,114.2400,0.000260
FILLER_38_37,VGND,li1,24.3800,114.2400,0.000212
FILLER_38_24,VGND,li1,17.4800,114.2400,0.000217
FILLER_37_310,VGND,li1,148.3500,114.2400,0.001033
FILLER_37_286,VGND,li1,137.5400,114.2400,0.001032
FILLER_37_276,VGND,li1,132.7100,114.2400,0.001030
FILLER_37_272,VGND,li1,131.5600,114.2400,0.001030
FILLER_37_235,VGND,li1,115.0000,114.2400,0.001015
FILLER_37_201,VGND,li1,98.2100,114.2400,0.000982
FILLER_37_127,VGND,li1,64.4000,114.2400,0.000819
FILLER_37_113,VGND,li1,57.7300,114.2400,0.000762
FILLER_37_106,VGND,li1,55.6600,114.2400,0.000743
FILLER_37_65,VGND,li1,36.1100,114.2400,0.000432
FILLER_37_57,VGND,li1,33.5800,114.2400,0.000386
FILLER_37_55,VGND,li1,31.0500,114.2400,0.000349
FILLER_37_47,VGND,li1,28.9800,114.2400,0.000297
FILLER_37_35,VGND,li1,24.3800,114.2400,0.000212
FILLER_37_23,VGND,li1,18.8600,114.2400,0.000217
FILLER_37_18,VGND,li1,14.0300,114.2400,0.000219
FILLER_36_309,VGND,li1,148.1200,108.8000,0.000849
FILLER_36_286,VGND,li1,137.5400,108.8000,0.000842
FILLER_36_251,VGND,li1,121.2100,108.8000,0.000816
FILLER_36_233,VGND,li1,113.3900,108.8000,0.000795
FILLER_36_219,VGND,li1,106.7200,108.8000,0.000763
FILLER_36_207,VGND,li1,103.5000,108.8000,0.000756
FILLER_36_203,VGND,li1,99.1300,108.8000,0.000732
FILLER_36_197,VGND,li1,97.5200,108.8000,0.000732
FILLER_36_193,VGND,li1,94.9900,108.8000,0.000722
FILLER_36_177,VGND,li1,87.4000,108.8000,0.000690
FILLER_36_154,VGND,li1,77.0500,108.8000,0.000638
FILLER_36_137,VGND,li1,69.2300,108.8000,0.000592
FILLER_36_129,VGND,li1,66.7000,108.8000,0.000568
FILLER_36_121,VGND,li1,61.6400,108.8000,0.000526
FILLER_36_95,VGND,li1,49.6800,108.8000,0.000417
FILLER_36_85,VGND,li1,44.8500,108.8000,0.000367
FILLER_36_81,VGND,li1,43.4700,108.8000,0.000347
FILLER_36_72,VGND,li1,38.8700,108.8000,0.000300
FILLER_36_68,VGND,li1,37.7200,108.8000,0.000300
FILLER_36_53,VGND,li1,30.1300,108.8000,0.000208
FILLER_36_36,VGND,li1,22.7700,108.8000,0.000153
FILLER_36_26,VGND,li1,17.9400,108.8000,0.000162
FILLER_35_310,VGND,li1,148.3500,108.8000,0.000849
FILLER_35_272,VGND,li1,130.8700,108.8000,0.000834
FILLER_35_263,VGND,li1,126.7300,108.8000,0.000828
FILLER_35_253,VGND,li1,122.5900,108.8000,0.000816
FILLER_35_245,VGND,li1,120.0600,108.8000,0.000811
FILLER_35_225,VGND,li1,109.2500,108.8000,0.000774
FILLER_35_221,VGND,li1,107.8700,108.8000,0.000774
FILLER_35_213,VGND,li1,105.3400,108.8000,0.000763
FILLER_35_201,VGND,li1,100.7400,108.8000,0.000742
FILLER_35_189,VGND,li1,95.2200,108.8000,0.000722
FILLER_35_184,VGND,li1,90.3900,108.8000,0.000699
FILLER_35_176,VGND,li1,88.3200,108.8000,0.000690
FILLER_35_166,VGND,li1,82.3400,108.8000,0.000666
FILLER_35_137,VGND,li1,69.4600,108.8000,0.000592
FILLER_35_130,VGND,li1,65.5500,108.8000,0.000568
FILLER_35_125,VGND,li1,63.2500,108.8000,0.000551
FILLER_35_113,VGND,li1,60.2600,108.8000,0.000526
FILLER_35_109,VGND,li1,56.3500,108.8000,0.000492
FILLER_35_101,VGND,li1,53.8200,108.8000,0.000470
FILLER_35_89,VGND,li1,49.2200,108.8000,0.000417
FILLER_35_77,VGND,li1,43.7000,108.8000,0.000367
FILLER_35_65,VGND,li1,38.1800,108.8000,0.000300
FILLER_35_57,VGND,li1,32.2000,108.8000,0.000236
FILLER_35_50,VGND,li1,29.9000,108.8000,0.000208
FILLER_35_40,VGND,li1,24.3800,108.8000,0.000153
FILLER_35_32,VGND,li1,22.0800,108.8000,0.000158
FILLER_35_19,VGND,li1,14.4900,108.8000,0.000169
FILLER_35_15,VGND,li1,13.3400,108.8000,0.000169
FILLER_35_3,VGND,li1,7.5900,108.8000,0.000173
FILLER_34_309,VGND,li1,148.1200,103.3600,0.001968
FILLER_34_296,VGND,li1,142.1400,103.3600,0.001966
FILLER_34_266,VGND,li1,128.3400,103.3600,0.001944
FILLER_34_253,VGND,li1,122.1300,103.3600,0.001929
FILLER_34_249,VGND,li1,120.7500,103.3600,0.001929
FILLER_34_241,VGND,li1,118.2200,103.3600,0.001900
FILLER_34_229,VGND,li1,113.6200,103.3600,0.001843
FILLER_34_194,VGND,li1,95.2200,103.3600,0.001619
FILLER_34_176,VGND,li1,86.9400,103.3600,0.001477
FILLER_34_164,VGND,li1,83.7200,103.3600,0.001443
FILLER_34_157,VGND,li1,77.9700,103.3600,0.001347
FILLER_34_153,VGND,li1,76.8200,103.3600,0.001347
FILLER_34_138,VGND,li1,69.4600,103.3600,0.001223
FILLER_34_127,VGND,li1,64.8600,103.3600,0.001138
FILLER_34_106,VGND,li1,55.2000,103.3600,0.000944
FILLER_34_102,VGND,li1,52.6700,103.3600,0.000891
