Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_49_225,VGND,li1,110.8600,146.8800,0.001299
FILLER_49_223,VGND,li1,108.3300,146.8800,0.001284
FILLER_49_215,VGND,li1,106.2600,146.8800,0.001272
FILLER_49_202,VGND,li1,100.2800,146.8800,0.001226
FILLER_49_185,VGND,li1,90.8500,146.8800,0.001144
FILLER_49_113,VGND,li1,57.7300,146.8800,0.000730
FILLER_49_70,VGND,li1,37.9500,146.8800,0.000395
FILLER_49_66,VGND,li1,36.8000,146.8800,0.000395
FILLER_49_57,VGND,li1,32.2000,146.8800,0.000284
FILLER_49_53,VGND,li1,30.5900,146.8800,0.000284
FILLER_49_41,VGND,li1,25.0700,146.8800,0.000185
FILLER_49_18,VGND,li1,16.5600,146.8800,0.000187
FILLER_49_6,VGND,li1,11.0400,146.8800,0.000187
FILLER_48_309,VGND,li1,148.1200,141.4400,0.000202
FILLER_48_301,VGND,li1,144.6700,141.4400,0.000202
FILLER_48_265,VGND,li1,128.8000,141.4400,0.000202
FILLER_48_253,VGND,li1,124.6600,141.4400,0.000202
FILLER_48_251,VGND,li1,121.2100,141.4400,0.000202
FILLER_48_245,VGND,li1,119.6000,141.4400,0.000202
FILLER_48_233,VGND,li1,115.4600,141.4400,0.000202
FILLER_48_221,VGND,li1,109.9400,141.4400,0.000202
FILLER_48_209,VGND,li1,104.4200,141.4400,0.000202
FILLER_48_197,VGND,li1,98.9000,141.4400,0.000200
FILLER_48_190,VGND,li1,94.3000,141.4400,0.000199
FILLER_48_166,VGND,li1,82.5700,141.4400,0.000192
FILLER_48_158,VGND,li1,80.0400,141.4400,0.000190
FILLER_48_141,VGND,li1,70.6100,141.4400,0.000178
FILLER_48_139,VGND,li1,69.6900,141.4400,0.000178
FILLER_48_109,VGND,li1,57.0400,141.4400,0.000156
FILLER_48_71,VGND,li1,38.8700,141.4400,0.000110
FILLER_48_45,VGND,li1,26.6800,141.4400,0.000061
FILLER_48_21,VGND,li1,15.4100,141.4400,0.000075
FILLER_48_15,VGND,li1,13.8000,141.4400,0.000075
FILLER_48_3,VGND,li1,9.6600,141.4400,0.000076
FILLER_47_310,VGND,li1,148.3500,141.4400,0.000202
FILLER_47_302,VGND,li1,146.2800,141.4400,0.000202
FILLER_47_290,VGND,li1,141.6800,141.4400,0.000202
FILLER_47_267,VGND,li1,128.5700,141.4400,0.000202
FILLER_47_261,VGND,li1,126.9600,141.4400,0.000202
FILLER_47_249,VGND,li1,122.8200,141.4400,0.000202
FILLER_47_237,VGND,li1,117.3000,141.4400,0.000202
FILLER_47_225,VGND,li1,111.7800,141.4400,0.000202
FILLER_47_218,VGND,li1,107.1800,141.4400,0.000202
FILLER_47_210,VGND,li1,103.0400,141.4400,0.000202
FILLER_47_203,VGND,li1,99.3600,141.4400,0.000200
FILLER_47_195,VGND,li1,97.0600,141.4400,0.000200
FILLER_47_177,VGND,li1,87.4000,141.4400,0.000194
FILLER_47_169,VGND,li1,83.9500,141.4400,0.000192
FILLER_47_162,VGND,li1,81.4200,141.4400,0.000190
FILLER_47_150,VGND,li1,77.2800,141.4400,0.000186
FILLER_47_146,VGND,li1,72.9100,141.4400,0.000182
FILLER_47_131,VGND,li1,66.4700,141.4400,0.000171
FILLER_47_125,VGND,li1,63.7100,141.4400,0.000166
FILLER_47_113,VGND,li1,60.2600,141.4400,0.000162
FILLER_47_111,VGND,li1,56.8100,141.4400,0.000156
FILLER_47_105,VGND,li1,55.2000,141.4400,0.000151
FILLER_47_82,VGND,li1,43.7000,141.4400,0.000125
FILLER_47_57,VGND,li1,32.6600,141.4400,0.000085
FILLER_47_55,VGND,li1,31.0500,141.4400,0.000085
FILLER_47_7,VGND,li1,11.5000,141.4400,0.000075
FILLER_46_309,VGND,li1,148.1200,136.0000,0.000239
FILLER_46_303,VGND,li1,145.1300,136.0000,0.000239
FILLER_46_295,VGND,li1,143.0600,136.0000,0.000239
FILLER_46_265,VGND,li1,127.6500,136.0000,0.000239
FILLER_46_253,VGND,li1,124.6600,136.0000,0.000239
FILLER_46_249,VGND,li1,120.7500,136.0000,0.000239
FILLER_46_232,VGND,li1,112.9300,136.0000,0.000239
FILLER_46_224,VGND,li1,110.4000,136.0000,0.000238
FILLER_46_202,VGND,li1,98.9000,136.0000,0.000228
FILLER_46_195,VGND,li1,95.4500,136.0000,0.000224
FILLER_46_165,VGND,li1,83.2600,136.0000,0.000201
FILLER_46_153,VGND,li1,78.6600,136.0000,0.000193
FILLER_46_141,VGND,li1,73.1400,136.0000,0.000182
FILLER_46_139,VGND,li1,69.6900,136.0000,0.000173
FILLER_46_135,VGND,li1,68.5400,136.0000,0.000173
FILLER_46_123,VGND,li1,64.8600,136.0000,0.000162
FILLER_46_102,VGND,li1,52.6700,136.0000,0.000136
FILLER_46_74,VGND,li1,40.2500,136.0000,0.000101
FILLER_46_55,VGND,li1,31.2800,136.0000,0.000068
FILLER_46_26,VGND,li1,17.9400,136.0000,0.000054
FILLER_46_18,VGND,li1,15.6400,136.0000,0.000054
FILLER_46_6,VGND,li1,11.0400,136.0000,0.000054
FILLER_45_308,VGND,li1,147.8900,136.0000,0.000239
FILLER_45_301,VGND,li1,144.6700,136.0000,0.000239
FILLER_45_293,VGND,li1,142.1400,136.0000,0.000239
FILLER_45_281,VGND,li1,137.5400,136.0000,0.000239
FILLER_45_269,VGND,li1,129.9500,136.0000,0.000239
FILLER_45_257,VGND,li1,126.5000,136.0000,0.000239
FILLER_45_229,VGND,li1,111.0900,136.0000,0.000238
FILLER_45_225,VGND,li1,109.9400,136.0000,0.000238
FILLER_45_223,VGND,li1,108.3300,136.0000,0.000238
FILLER_45_219,VGND,li1,107.1800,136.0000,0.000238
FILLER_45_204,VGND,li1,99.8200,136.0000,0.000232
FILLER_45_193,VGND,li1,95.6800,136.0000,0.000224
FILLER_45_189,VGND,li1,92.6900,136.0000,0.000220
FILLER_45_181,VGND,li1,90.6200,136.0000,0.000215
FILLER_45_169,VGND,li1,86.0200,136.0000,0.000207
FILLER_45_160,VGND,li1,80.9600,136.0000,0.000197
FILLER_45_148,VGND,li1,76.3600,136.0000,0.000188
FILLER_45_136,VGND,li1,70.8400,136.0000,0.000177
FILLER_45_125,VGND,li1,63.2500,136.0000,0.000162
FILLER_45_109,VGND,li1,56.3500,136.0000,0.000146
FILLER_45_101,VGND,li1,53.8200,136.0000,0.000136
FILLER_45_89,VGND,li1,49.2200,136.0000,0.000125
FILLER_45_77,VGND,li1,43.7000,136.0000,0.000110
FILLER_45_65,VGND,li1,38.1800,136.0000,0.000095
FILLER_45_55,VGND,li1,31.0500,136.0000,0.000068
FILLER_45_50,VGND,li1,28.7500,136.0000,0.000061
FILLER_45_30,VGND,li1,20.2400,136.0000,0.000053
FILLER_45_18,VGND,li1,16.5600,136.0000,0.000054
FILLER_45_6,VGND,li1,11.0400,136.0000,0.000054
FILLER_44_309,VGND,li1,148.1200,130.5600,0.000307
FILLER_44_295,VGND,li1,141.4500,130.5600,0.000307
FILLER_44_287,VGND,li1,139.3800,130.5600,0.000307
FILLER_44_270,VGND,li1,132.4800,130.5600,0.000307
FILLER_44_258,VGND,li1,126.9600,130.5600,0.000307
FILLER_44_221,VGND,li1,109.9400,130.5600,0.000288
FILLER_44_209,VGND,li1,104.4200,130.5600,0.000281
FILLER_44_197,VGND,li1,98.9000,130.5600,0.000273
FILLER_44_195,VGND,li1,95.4500,130.5600,0.000268
FILLER_44_182,VGND,li1,89.9300,130.5600,0.000261
FILLER_44_174,VGND,li1,87.4000,130.5600,0.000257
FILLER_44_162,VGND,li1,82.8000,130.5600,0.000249
FILLER_44_141,VGND,li1,71.3000,130.5600,0.000227
FILLER_44_115,VGND,li1,58.6500,130.5600,0.000192
FILLER_44_103,VGND,li1,55.6600,130.5600,0.000182
FILLER_44_83,VGND,li1,43.9300,130.5600,0.000135
FILLER_44_79,VGND,li1,42.7800,130.5600,0.000135
FILLER_44_67,VGND,li1,39.1000,130.5600,0.000120
FILLER_44_55,VGND,li1,33.5800,130.5600,0.000096
FILLER_44_43,VGND,li1,28.0600,130.5600,0.000071
FILLER_44_26,VGND,li1,17.9400,130.5600,0.000057
FILLER_44_18,VGND,li1,15.6400,130.5600,0.000058
FILLER_44_6,VGND,li1,11.0400,130.5600,0.000059
FILLER_43_310,VGND,li1,148.3500,130.5600,0.000307
FILLER_43_286,VGND,li1,137.3100,130.5600,0.000307
FILLER_43_268,VGND,li1,131.5600,130.5600,0.000307
FILLER_43_233,VGND,li1,113.3900,130.5600,0.000293
FILLER_43_225,VGND,li1,110.8600,130.5600,0.000288
FILLER_43_221,VGND,li1,107.8700,130.5600,0.000285
FILLER_43_209,VGND,li1,104.4200,130.5600,0.000281
FILLER_43_197,VGND,li1,98.9000,130.5600,0.000273
FILLER_43_185,VGND,li1,93.3800,130.5600,0.000265
FILLER_43_173,VGND,li1,87.8600,130.5600,0.000257
FILLER_43_165,VGND,li1,82.1100,130.5600,0.000249
FILLER_43_148,VGND,li1,74.2900,130.5600,0.000234
FILLER_43_141,VGND,li1,70.8400,130.5600,0.000227
FILLER_43_133,VGND,li1,68.5400,130.5600,0.000221
FILLER_43_113,VGND,li1,60.2600,130.5600,0.000192
FILLER_43_111,VGND,li1,56.8100,130.5600,0.000182
FILLER_43_107,VGND,li1,55.6600,130.5600,0.000182
FILLER_43_50,VGND,li1,29.9000,130.5600,0.000079
FILLER_43_38,VGND,li1,25.7600,130.5600,0.000053
FILLER_43_26,VGND,li1,18.1700,130.5600,0.000057
FILLER_43_9,VGND,li1,10.3500,130.5600,0.000059
FILLER_42_309,VGND,li1,148.1200,125.1200,0.000567
FILLER_42_279,VGND,li1,134.0900,125.1200,0.000556
FILLER_42_273,VGND,li1,132.4800,125.1200,0.000553
FILLER_42_261,VGND,li1,128.3400,125.1200,0.000550
FILLER_42_230,VGND,li1,111.5500,125.1200,0.000529
FILLER_42_209,VGND,li1,101.8900,125.1200,0.000505
FILLER_42_203,VGND,li1,100.2800,125.1200,0.000505
FILLER_42_195,VGND,li1,95.4500,125.1200,0.000487
FILLER_42_185,VGND,li1,91.3100,125.1200,0.000474
FILLER_42_177,VGND,li1,88.7800,125.1200,0.000463
FILLER_42_165,VGND,li1,84.1800,125.1200,0.000445
FILLER_42_136,VGND,li1,69.0000,125.1200,0.000383
FILLER_42_124,VGND,li1,65.3200,125.1200,0.000356
FILLER_42_119,VGND,li1,60.4900,125.1200,0.000338
FILLER_42_101,VGND,li1,52.2100,125.1200,0.000284
FILLER_42_78,VGND,li1,41.6300,125.1200,0.000211
